"Species_ID","Genus","Species","Common_Name","Individual_ID","Phenophase_ID","Phenophase_Description","First_Yes_DOY","Scientific_Names","indiv_obs#","spp_obs#","pheno_obs#","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name"
100,"Quercus","alba","white oak",87758,483,"Leaves",126,"Quercus alba",35,159,592,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87758,498,"Colored leaves",274,"Quercus alba",35,159,440,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87758,500,"Flowers or flower buds",128,"Quercus alba",35,159,436,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87758,501,"Open flowers",136,"Quercus alba",35,159,265,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87758,504,"Recent fruit or seed drop",258,"Quercus alba",35,159,271,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87758,516,"Fruits",177,"Quercus alba",35,159,529,"21815*E, Tree 9","21815*E","Tree 9",42.29918666,-71.12348625,73.3,"Oak Route"
100,"Quercus","alba","white oak",87759,467,"Increasing leaf size",129,"Quercus alba",24,159,441,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
100,"Quercus","alba","white oak",87759,471,"Falling leaves",296,"Quercus alba",24,159,428,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
100,"Quercus","alba","white oak",87759,483,"Leaves",126,"Quercus alba",24,159,592,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
100,"Quercus","alba","white oak",87759,500,"Flowers or flower buds",128,"Quercus alba",24,159,436,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
100,"Quercus","alba","white oak",87759,501,"Open flowers",136,"Quercus alba",24,159,265,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
100,"Quercus","alba","white oak",87759,516,"Fruits",183,"Quercus alba",24,159,529,"227-2011*A, Tree 7","227-2011*A","Tree 7",42.29933201,-71.12435358,66.1,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,371,"Breaking leaf buds",122,"Quercus rubra",25,160,419,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,467,"Increasing leaf size",122,"Quercus rubra",25,160,441,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,471,"Falling leaves",282,"Quercus rubra",25,160,428,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,483,"Leaves",122,"Quercus rubra",25,160,592,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,498,"Colored leaves",264,"Quercus rubra",25,160,440,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,500,"Flowers or flower buds",128,"Quercus rubra",25,160,436,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,500,"Flowers or flower buds",136,"Quercus rubra",25,160,436,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
102,"Quercus","rubra","northern red oak",87760,501,"Open flowers",135,"Quercus rubra",25,160,265,"5859*A, Tree 3","5859*A","Tree 3",42.29994632,-71.12375725,80.7,"Oak Route"
100,"Quercus","alba","white oak",87761,371,"Breaking leaf buds",122,"Quercus alba",27,159,419,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,467,"Increasing leaf size",126,"Quercus alba",27,159,441,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,471,"Falling leaves",282,"Quercus alba",27,159,428,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,483,"Leaves",123,"Quercus alba",27,159,592,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,498,"Colored leaves",282,"Quercus alba",27,159,440,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,500,"Flowers or flower buds",131,"Quercus alba",27,159,436,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
100,"Quercus","alba","white oak",87761,504,"Recent fruit or seed drop",274,"Quercus alba",27,159,271,"358-82*A, Tree 8","358-82*A","Tree 8",42.29920928,-71.12373613,38.4,"Oak Route"
93,"Tilia","americana","American basswood",87762,371,"Breaking leaf buds",117,"Tilia americana",74,379,419,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,390,"Ripe fruits",243,"Tilia americana",74,379,274,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,390,"Ripe fruits",313,"Tilia americana",74,379,274,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,467,"Increasing leaf size",128,"Tilia americana",74,379,441,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,471,"Falling leaves",234,"Tilia americana",74,379,428,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,483,"Leaves",122,"Tilia americana",74,379,592,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,483,"Leaves",282,"Tilia americana",74,379,592,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,498,"Colored leaves",246,"Tilia americana",74,379,440,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,498,"Colored leaves",308,"Tilia americana",74,379,440,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,500,"Flowers or flower buds",141,"Tilia americana",74,379,436,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,500,"Flowers or flower buds",149,"Tilia americana",74,379,436,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,504,"Recent fruit or seed drop",257,"Tilia americana",74,379,271,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,516,"Fruits",192,"Tilia americana",74,379,529,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,516,"Fruits",227,"Tilia americana",74,379,529,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87762,516,"Fruits",313,"Tilia americana",74,379,529,"7141*A, Tree 3","7141*A","Tree 3",42.30415322,-71.12252621,58.9,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,371,"Breaking leaf buds",118,"Tilia americana",69,379,419,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,467,"Increasing leaf size",128,"Tilia americana",69,379,441,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,471,"Falling leaves",227,"Tilia americana",69,379,428,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,471,"Falling leaves",269,"Tilia americana",69,379,428,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,471,"Falling leaves",308,"Tilia americana",69,379,428,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,483,"Leaves",122,"Tilia americana",69,379,592,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,483,"Leaves",282,"Tilia americana",69,379,592,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,498,"Colored leaves",234,"Tilia americana",69,379,440,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,500,"Flowers or flower buds",131,"Tilia americana",69,379,436,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
93,"Tilia","americana","American basswood",87763,500,"Flowers or flower buds",145,"Tilia americana",69,379,436,"17527*D, Tree 1","17527*D","Tree 1",42.3051232,-71.12189286,68.1,"Linden North Woods Route"
100,"Quercus","alba","white oak",88311,371,"Breaking leaf buds",128,"Quercus alba",28,159,419,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,467,"Increasing leaf size",129,"Quercus alba",28,159,441,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,471,"Falling leaves",296,"Quercus alba",28,159,428,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,483,"Leaves",123,"Quercus alba",28,159,592,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,500,"Flowers or flower buds",128,"Quercus alba",28,159,436,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,500,"Flowers or flower buds",136,"Quercus alba",28,159,436,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,501,"Open flowers",131,"Quercus alba",28,159,265,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,502,"Pollen release (flowers)",135,"Quercus alba",28,159,61,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
100,"Quercus","alba","white oak",88311,516,"Fruits",183,"Quercus alba",28,159,529,"22886*D, Tree 6","22886*D","Tree 6",42.29940788,-71.12438014,87.2,"Oak Route"
61,"Acer","saccharum","sugar maple",92203,371,"Breaking leaf buds",125,"Acer saccharum",44,288,419,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92203,467,"Increasing leaf size",130,"Acer saccharum",44,288,441,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92203,471,"Falling leaves",292,"Acer saccharum",44,288,428,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92203,483,"Leaves",127,"Acer saccharum",44,288,592,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92203,483,"Leaves",285,"Acer saccharum",44,288,592,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92203,498,"Colored leaves",285,"Acer saccharum",44,288,440,"187-2006*B, Tree 1","187-2006*B","Tree 1",42.30431226,-71.12006593,21.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,471,"Falling leaves",285,"Acer saccharum",97,288,428,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,483,"Leaves",125,"Acer saccharum",97,288,592,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,498,"Colored leaves",285,"Acer saccharum",97,288,440,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,500,"Flowers or flower buds",119,"Acer saccharum",97,288,436,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,516,"Fruits",178,"Acer saccharum",97,288,529,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,516,"Fruits",236,"Acer saccharum",97,288,529,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92204,516,"Fruits",264,"Acer saccharum",97,288,529,"22834*B, Tree 2","22834*B","Tree 2",42.3040241,-71.12065871,81.9,"Maple Route"
61,"Acer","saccharum","sugar maple",92206,471,"Falling leaves",293,"Acer saccharum",52,288,428,"20645*A, Tree 3","20645*A","Tree 3",42.30370116,-71.12007443,85.7,"Maple Route"
61,"Acer","saccharum","sugar maple",92206,483,"Leaves",132,"Acer saccharum",52,288,592,"20645*A, Tree 3","20645*A","Tree 3",42.30370116,-71.12007443,85.7,"Maple Route"
61,"Acer","saccharum","sugar maple",92206,498,"Colored leaves",287,"Acer saccharum",52,288,440,"20645*A, Tree 3","20645*A","Tree 3",42.30370116,-71.12007443,85.7,"Maple Route"
61,"Acer","saccharum","sugar maple",92208,471,"Falling leaves",276,"Acer saccharum",40,288,428,"12565*C, Tree 4","12565*C","Tree 4",42.30346585,-71.12008242,97.6,"Maple Route"
61,"Acer","saccharum","sugar maple",92208,483,"Leaves",132,"Acer saccharum",40,288,592,"12565*C, Tree 4","12565*C","Tree 4",42.30346585,-71.12008242,97.6,"Maple Route"
61,"Acer","saccharum","sugar maple",92208,498,"Colored leaves",272,"Acer saccharum",40,288,440,"12565*C, Tree 4","12565*C","Tree 4",42.30346585,-71.12008242,97.6,"Maple Route"
61,"Acer","saccharum","sugar maple",92209,467,"Increasing leaf size",124,"Acer saccharum",55,288,441,"689-2010*A, Tree 7","689-2010*A","Tree 7",42.2917509,-71.12781479,73.5,"Peters Hill Route"
61,"Acer","saccharum","sugar maple",92209,467,"Increasing leaf size",136,"Acer saccharum",55,288,441,"689-2010*A, Tree 7","689-2010*A","Tree 7",42.2917509,-71.12781479,73.5,"Peters Hill Route"
61,"Acer","saccharum","sugar maple",92209,471,"Falling leaves",292,"Acer saccharum",55,288,428,"689-2010*A, Tree 7","689-2010*A","Tree 7",42.2917509,-71.12781479,73.5,"Peters Hill Route"
61,"Acer","saccharum","sugar maple",92209,483,"Leaves",122,"Acer saccharum",55,288,592,"689-2010*A, Tree 7","689-2010*A","Tree 7",42.2917509,-71.12781479,73.5,"Peters Hill Route"
61,"Acer","saccharum","sugar maple",92209,498,"Colored leaves",287,"Acer saccharum",55,288,440,"689-2010*A, Tree 7","689-2010*A","Tree 7",42.2917509,-71.12781479,73.5,"Peters Hill Route"
3,"Acer","rubrum","red maple",166763,498,"Colored leaves",272,"Acer rubrum",42,146,440,"1196-84*A, Tree 5","1196-84*A","Tree 5",42.30388171,-71.12019927,27.3,"Maple Route"
3,"Acer","rubrum","red maple",166765,471,"Falling leaves",293,"Acer rubrum",34,146,428,"15350*A, Tree 7","15350*A","Tree 7",42.30387457,-71.12074952,77.5,"Maple Route"
94,"Vaccinium","corymbosum","highbush blueberry",166768,471,"Falling leaves",280,"Vaccinium corymbosum",36,148,428,"386-71*B, Tree 1","386-71*B","Tree 1",42.30571912,-71.12155379,NA,"Shrub Route"
76,"Hamamelis","virginiana","American witchhazel",166776,504,"Recent fruit or seed drop",315,"Hamamelis virginiana",41,174,271,"22947*B, Tree 10","22947*B","Tree 10",42.30000187,-71.1252044,8.2,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169165,390,"Ripe fruits",260,"Viburnum nudum",47,226,274,"593-2008*A, Tree 6","593-2008*A","Tree 6",42.30184831,-71.12501015,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169165,471,"Falling leaves",308,"Viburnum nudum",47,226,428,"593-2008*A, Tree 6","593-2008*A","Tree 6",42.30184831,-71.12501015,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169165,498,"Colored leaves",287,"Viburnum nudum",47,226,440,"593-2008*A, Tree 6","593-2008*A","Tree 6",42.30184831,-71.12501015,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169165,504,"Recent fruit or seed drop",287,"Viburnum nudum",47,226,271,"593-2008*A, Tree 6","593-2008*A","Tree 6",42.30184831,-71.12501015,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169166,471,"Falling leaves",317,"Viburnum nudum",46,226,428,"593-2008*B, Tree 7","593-2008*B","Tree 7",42.30185115,-71.1249796,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169167,390,"Ripe fruits",224,"Viburnum nudum",46,226,274,"593-2008*C, Tree 8","593-2008*C","Tree 8",42.30182962,-71.12498215,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169167,471,"Falling leaves",308,"Viburnum nudum",46,226,428,"593-2008*C, Tree 8","593-2008*C","Tree 8",42.30182962,-71.12498215,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169167,498,"Colored leaves",278,"Viburnum nudum",46,226,440,"593-2008*C, Tree 8","593-2008*C","Tree 8",42.30182962,-71.12498215,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169167,504,"Recent fruit or seed drop",224,"Viburnum nudum",46,226,271,"593-2008*C, Tree 8","593-2008*C","Tree 8",42.30182962,-71.12498215,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169168,390,"Ripe fruits",260,"Viburnum nudum",44,226,274,"593-2008*D, Tree 9","593-2008*D","Tree 9",42.30183491,-71.1249499,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169168,500,"Flowers or flower buds",280,"Viburnum nudum",44,226,436,"593-2008*D, Tree 9","593-2008*D","Tree 9",42.30183491,-71.1249499,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169168,504,"Recent fruit or seed drop",260,"Viburnum nudum",44,226,271,"593-2008*D, Tree 9","593-2008*D","Tree 9",42.30183491,-71.1249499,NA,"Shrub Route"
1698,"Viburnum","nudum","possumhaw",169171,390,"Ripe fruits",260,"Viburnum nudum",43,226,274,"1104-81*A, Tree 11","1104-81*A","Tree 11",42.295173,-71.12621128,NA,"Peters Hill Route"
1698,"Viburnum","nudum","possumhaw",169171,471,"Falling leaves",287,"Viburnum nudum",43,226,428,"1104-81*A, Tree 11","1104-81*A","Tree 11",42.295173,-71.12621128,NA,"Peters Hill Route"
1698,"Viburnum","nudum","possumhaw",169171,471,"Falling leaves",314,"Viburnum nudum",43,226,428,"1104-81*A, Tree 11","1104-81*A","Tree 11",42.295173,-71.12621128,NA,"Peters Hill Route"
1698,"Viburnum","nudum","possumhaw",169171,498,"Colored leaves",287,"Viburnum nudum",43,226,440,"1104-81*A, Tree 11","1104-81*A","Tree 11",42.295173,-71.12621128,NA,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85751,390,"Ripe fruits",255,"Aesculus flava",59,297,274,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,390,"Ripe fruits",278,"Aesculus flava",59,297,274,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,467,"Increasing leaf size",111,"Aesculus flava",59,297,441,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,471,"Falling leaves",243,"Aesculus flava",59,297,428,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,483,"Leaves",111,"Aesculus flava",59,297,592,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,483,"Leaves",278,"Aesculus flava",59,297,592,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,498,"Colored leaves",163,"Aesculus flava",59,297,440,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,498,"Colored leaves",243,"Aesculus flava",59,297,440,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,500,"Flowers or flower buds",111,"Aesculus flava",59,297,436,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,501,"Open flowers",128,"Aesculus flava",59,297,265,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,504,"Recent fruit or seed drop",255,"Aesculus flava",59,297,271,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,504,"Recent fruit or seed drop",270,"Aesculus flava",59,297,271,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,516,"Fruits",150,"Aesculus flava",59,297,529,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,516,"Fruits",237,"Aesculus flava",59,297,529,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,516,"Fruits",278,"Aesculus flava",59,297,529,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,467,"Increasing leaf size",160,"Aesculus flava",48,297,441,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,471,"Falling leaves",272,"Aesculus flava",48,297,428,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,483,"Leaves",115,"Aesculus flava",48,297,592,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,498,"Colored leaves",272,"Aesculus flava",48,297,440,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,471,"Falling leaves",272,"Aesculus flava",38,297,428,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,483,"Leaves",124,"Aesculus flava",38,297,592,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85757,371,"Breaking leaf buds",104,"Aesculus flava",75,297,419,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,371,"Breaking leaf buds",209,"Aesculus flava",75,297,419,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,390,"Ripe fruits",248,"Aesculus flava",75,297,274,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,467,"Increasing leaf size",109,"Aesculus flava",75,297,441,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,467,"Increasing leaf size",140,"Aesculus flava",75,297,441,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,467,"Increasing leaf size",209,"Aesculus flava",75,297,441,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,471,"Falling leaves",257,"Aesculus flava",75,297,428,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",109,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",248,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",297,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,498,"Colored leaves",257,"Aesculus flava",75,297,440,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,500,"Flowers or flower buds",115,"Aesculus flava",75,297,436,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,500,"Flowers or flower buds",134,"Aesculus flava",75,297,436,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
