"Genus","Species","Scientific_Names","Common_Name","Individual_ID","Phenophase_Description","ObservedBy_Person_ID","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name","indiv_obs#","spp_obs#","pheno_obs#","pheno_spp_obs#","pheno_indiv_obs#"
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'29483,25556,47328,46947'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556,47328,31858,30377,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'47191,47328,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"budburst","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1600,263,68
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'29483'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'30377,46947,34731,46526,31858,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'31858,25505,25556,47328,30377,46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'47328,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Ripe fruits","'43399'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1208,81,22
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'43399,25505,29483,43735,34731,31858,31240,25556,47191,47328,47239,47066,34557,46526,47011,46947,47098,46930'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'30377,47328,25505,29483,25556,47066,31858,46947,46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'47011'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'47011,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"Increasing leaf size","'47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1793,178,42
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'47328,25556,31858,30377,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'47191,47328,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556,31858,30377'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'31240,30377,25556,47328,31858,47011,47191,43399,25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'31240,25505,25556,19414,43399,30377,49381,31858,47011,47328,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'31858'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leaf drop","'31858'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1312,237,58
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'25505,34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'43399,25505,29483,43735,34731,31858,31240,25556,47191,47328,47239,47066,34557,46526,47011,46947,46930,47098,19414,30377'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'31858,31240,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'31240,30377,47328,25556,47011,31858,47191,43399,25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'30377,25556,47328,31858,25505,43399,47011,31240,19414,49381'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'31858,47328,25556,31240,47191,47011,25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"leafout","'47328'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1004,113,21
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'47191,47328,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556,47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'25556,31858,30377'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'31858,31240,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'31240,30377,25556,47328,31858,47011,47191,43399,25505,19414,49381'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"Colored leaves","'47328'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1192,205,48
"Betula","nigra","Betula nigra","river birch",86260,"flowers","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1657,304,79
"Betula","nigra","Betula nigra","river birch",86260,"flowers","'19414,34557,31240,43399,25556,39629,39657,25505,31858,30377,34731,29483,43735,47191,47328,47239,47066,46526,47011,46947,46930,47098'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1657,304,79
"Betula","nigra","Betula nigra","river birch",86260,"flowers","'47066,31858,25505,47328,29483'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1657,304,79
"Betula","nigra","Betula nigra","river birch",86260,"flowers","'25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1657,304,79
"Betula","nigra","Betula nigra","river birch",86260,"flowers","'47191,47011,31858,43399'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1657,304,79
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'25556,25505,19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'29483,43735,43399,34731,31858,31240,46947,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'25505,29483,47328,47239,47066,31858,34557,46526,25556,47011,46947,43399,47098,46930,31240,19414,43735'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'30377,47328,25505,29483'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'47066,31858,47328,25505,29483,25556,46947'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'25505'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Open flowers","'47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1025,151,34
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'43735,43399,34731,31858,31240,46947,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'25505,47328,29483,47239,47066,31858,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'47066'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'43735'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'30377'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'47328'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'47328'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Pollen release (flowers)","'47191'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,559,112,30
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'34557'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'19414'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'30377,46947,46526,34731,31858,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'25505,25556,31858,47328,30377,46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Recent fruit or seed drop","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1176,91,22
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'43399,43735,34731'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'34557,25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'19414,47066,47191,31858'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'25556'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'31858,47066,25505,47328,29483,25556,30377,46947,34731,46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'31858,25505,47328,25556,30377,47011'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'46526'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'31858'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86260,"Fruits","'43399'","1251-79*B, Tree 2","1251-79*B","Tree 2",42.30228781,-71.12445659,70.8,"Birch Route",467,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'31858,43399,31240,30377,34731,25505,29483,43735,47191,47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'47328,47011,46947,31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'47191,43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"budburst","'46947'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1600,263,33
"Betula","nigra","Betula nigra","river birch",86261,"Ripe fruits","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1208,81,20
"Betula","nigra","Betula nigra","river birch",86261,"Ripe fruits","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1208,81,20
"Betula","nigra","Betula nigra","river birch",86261,"Ripe fruits","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1208,81,20
"Betula","nigra","Betula nigra","river birch",86261,"Ripe fruits","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1208,81,20
"Betula","nigra","Betula nigra","river birch",86261,"Ripe fruits","'25505'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1208,81,20
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'43399,30377,34731,31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'31858,34731,43399,31240,47191,29483,47328,47011,46947,47098'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'29483,46526,47328,43735,47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'30377,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'29483,47328,30377'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47011'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47011'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47011'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"Increasing leaf size","'47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1793,178,30
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'30377,31858,47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'30377'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'31858,47011,47191,47328,43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'47011,43399,25505,31858,30377,47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'31240,25505,50376,43399,30377,26398,49381,31858,47011,47328,47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leaf drop","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1312,237,39
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'43399,30377,34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'43399,25505,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'43399,31240,47191,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'31858,47011,47328,46947,31240,43399,29483,47098,46526,43735,47191,30377,25505,34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'31240,30377,47328,47011,31858,47191,43399,25505'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'30377,47328,31858,25505,43399,47011,31240,50376,19414,26398,49381'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'31858,47328,31240,47191,47011,25505'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"leafout","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1004,113,22
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'30377,31858,47191'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'30377'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
